CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;PILÕES;Prefeito;FRANCISCO DAS CHAGAS DE OLIVEIRA SILVA;22;PR;Eleito;1.54;52,22;RN;2410009
30;POÇO BRANCO;Prefeito;JOSÉ MAURICIO DE MENEZES FILHO;33;PMN;Eleito;4.02;50,29;RN;2410108
30;PORTALEGRE;Prefeito;EUCLIDES PEREIRA DE SOUZA;15;PMDB;Eleito;3.759;100,00;RN;2410207
30;PORTO DO MANGUE;Prefeito;FRANCISCO GOMES BATISTA;15;PMDB;Eleito;1.978;52,19;RN;2410256
30;PUREZA;Prefeito;SORÁYA CAFÉ DE MELO SANTANA;45;PSDB;Eleito;2.338;40,95;RN;2410405
30;RAFAEL FERNANDES;Prefeito;JOSÉ DE NICODEMO FERREIRA JÚNIOR;15;PMDB;Eleito;1.794;50,03;RN;2410504
30;RAFAEL GODEIRO;Prefeito;ABEL BELARMINO DE AMORIM FILHO;40;PSB;Eleito;1.477;55,09;RN;2410603
30;RIACHO DA CRUZ;Prefeito;MARCOS AURELIO DE PAIVA REGO;25;DEM;Eleito;1.824;85,03;RN;2410702
30;RIACHO DE SANTANA;Prefeito;RAIMUNDO NONATO DOS SANTOS;40;PSB;Eleito;1.794;64,37;RN;2410801
30;RIACHUELO;Prefeito;PAULO BERNARDO DE ANDRADE JUNIOR;40;PSB;Eleito;2.808;61,03;RN;2410900
30;RIO DO FOGO;Prefeito;EGIDIO DANTAS DE MEDEIROS FILHO;15;PMDB;Eleito;4.195;50,52;RN;2408953
30;RODOLFO FERNANDES;Prefeito;MARIA BERNARDETTE DANTAS DE QUEIROZ;25;DEM;Eleito;1.938;54,03;RN;2411007
30;RUY BARBOSA;Prefeito;MARIA APARECIDA CAVACANTE;15;PMDB;Eleito;2.046;71,41;RN;2411106
30;SANTA CRUZ;Prefeito;JOSÉ PÉRICLES FARIAS DA ROCHA;45;PSDB;Eleito;11.136;57,19;RN;2411205
30;SANTA MARIA;Prefeito;NILSON URBANO;40;PSB;Eleito;1.946;53,73;RN;2409332
30;SANTANA DO MATOS;Prefeito;FRANCISCO DE ASSIS SILVA;40;PSB;Eleito;4.832;50,36;RN;2411403
30;SANTANA DO SERIDÓ;Prefeito;IRANILDO PEREIRA DE AZEVEDO;15;PMDB;Eleito;1.107;56,22;RN;2411429
30;SANTO ANTÔNIO;Prefeito;GILSON GERALDO DE OLIVEIRA;11;PP;Eleito;7.318;54,52;RN;2411502
30;SÃO BENTO DO NORTE;Prefeito;LUIZ LUCAS ALVES JUNIOR;22;PR;Eleito;1.649;61,28;RN;2411601
30;SÃO BENTO DO TRAIRÍ;Prefeito;JOSÉ ANDRADE DANTAS;15;PMDB;Eleito;1.51;52,80;RN;2411700
30;SÃO FERNANDO;Prefeito;GENILSON MEDEIROS MAIA;40;PSB;Eleito;1.588;58,45;RN;2411809
