CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;CATINGUEIRA;Prefeito;JOSÉ EDIVAN FÉLIX;22;PR;Eleito;2.071;63,64;PB;2504207
30;CATOLÉ DO ROCHA;Prefeito;EDVALDO CAETANO DA SILVA;14;PTB;Eleito;8.458;51,87;PB;2504306
30;CATURITÉ;Prefeito;JOSÉ GERVÁZIO DA CRUZ;25;DEM;Eleito;2.183;64,60;PB;2504355
30;CONCEIÇÃO;Prefeito;VANI LEITE BRAGA DE FIGUEIREDO;15;PMDB;Eleito;5.063;49,09;PB;2504405
30;CONDADO;Prefeito;EUGENIO PACELLI DE LIMA;65;PC do B;Eleito;2.213;51,57;PB;2504504
30;CONDE;Prefeito;ALUÍSIO VINAGRE RÉGIS;15;PMDB;Eleito;5.358;47,56;PB;2504603
30;CONGO;Prefeito;ROMUALDO ANTONIO QUIRINO DE SOUSA;12;PDT;Eleito;1.8;52,19;PB;2504702
30;COREMAS;Prefeito;EDILSON PEREIRA DE OLIVEIRA;22;PR;Eleito;4.844;55,06;PB;2504801
30;COXIXOLA;Prefeito;NELSON HONORATO DA SILVA;25;DEM;Eleito;679;50,98;PB;2504850
30;CRUZ DO ESPÍRITO SANTO;Prefeito;RAFAEL FERNANDES DE CARVALHO JUNIOR;15;PMDB;Eleito;5.826;55,42;PB;2504900
30;CUBATI;Prefeito;DIMAS PEREIRA DA SILVA;11;PP;Eleito;2.556;52,74;PB;2505006
30;CUITÉ;Prefeito;EUDA FABIANA DE FARIAS PALMEIRA VENÂNCIO;15;PMDB;Eleito;6.235;54,93;PB;2505105
30;CUITÉ DE MAMANGUAPE;Prefeito;ISAURINA DOS SANTOS MEIRELES FILHA;15;PMDB;Eleito;2.155;50,66;PB;2505238
30;CUITEGI;Prefeito;EDNALDO PAULO LINO;45;PSDB;Eleito;2.875;68,60;PB;2505204
30;CURRAL DE CIMA;Prefeito;NADIR FERNANDES DE FARIAS;25;DEM;Eleito;2.33;64,60;PB;2505279
30;CURRAL VELHO;Prefeito;LUIZ ALVES BARBOSA;22;PR;Eleito;1.17;63,76;PB;2505303
30;DAMIÃO;Prefeito;MARIA ELEONORA SOARES;15;PMDB;Eleito;1.92;61,05;PB;2505352
30;DESTERRO;Prefeito;DILSON DE ALMEIDA;22;PR;Eleito;2.852;56,01;PB;2505402
30;DIAMANTE;Prefeito;HERCULES BARROS MANGUEIRA DINIZ;15;PMDB;Eleito;2.636;62,88;PB;2505600
30;DONA INÊS;Prefeito;ANTONIO JUSTINO DE ARAÚJO NETO;40;PSB;Eleito;2.933;43,27;PB;2505709
30;DUAS ESTRADAS;Prefeito;ROBERTO CARLOS NUNES;22;PR;Eleito;1.784;100,00;PB;2505808
30;EMAS;Prefeito;FERNANDA MARIA MARINHO DE MEDEIROS LOUREIRO;45;PSDB;Eleito;1.276;53,86;PB;2505907
30;ESPERANÇA;Prefeito;NOBSON PEDRO DE ALMEIDA;14;PTB;Eleito;9.605;54,46;PB;2506004
30;FAGUNDES;Prefeito;GILBERTO MUNIZ DANTAS;15;PMDB;Eleito;3.729;54,30;PB;2506103
30;FREI MARTINHO;Prefeito;FRANCIVALDO SANTOS DE ARAÚJO;15;PMDB;Eleito;1.045;45,67;PB;2506202
30;GADO BRAVO;Prefeito;AUSTERLIANO EVALDO ARAUJO;15;PMDB;Eleito;2.459;51,55;PB;2506251
30;GUARABIRA;Prefeito;MARIA DE FÁTIMA DE AQUINO PAULINO;15;PMDB;Eleito;15.341;51,29;PB;2506301
30;GURINHÉM;Prefeito;CLAUDINO CÉSAR FREIRE;15;PMDB;Eleito;4.547;52,09;PB;2506400
30;GURJÃO;Prefeito;JOSE MARTINHO CANDIDO DE CASTRO;13;PT;Eleito;1.263;52,23;PB;2506509
30;IBIARA;Prefeito;PEDRO FEITOZA LEITE;13;PT;Eleito;2.285;58,71;PB;2506608
30;IGARACY;Prefeito;JUCELINO LIMA DE FARIAS;45;PSDB;Eleito;2.424;58,00;PB;2502607
30;IMACULADA;Prefeito;JOSÉ RIBAMAR DA SILVA;40;PSB;Eleito;3.156;50,99;PB;2506707
30;INGÁ;Prefeito;LUIZ CARLOS MONTEIRO DA SILVA;15;PMDB;Eleito;4.045;40,28;PB;2506806
30;ITABAIANA;Prefeito;EURIDICE MOREIRA DA SILVA;14;PTB;Eleito;8.424;53,71;PB;2506905
30;ITAPORANGA;Prefeito;DJACI FARIAS BRASILEIRO;45;PSDB;Eleito;6.135;50,60;PB;2507002
30;ITAPOROROCA;Prefeito;CELSO DE MORAIS ANDRADE NETO;25;DEM;Eleito;4.608;100,00;PB;2507101
30;ITATUBA;Prefeito;RENATO LACERDA MARTINS;45;PSDB;Eleito;3.215;52,92;PB;2507200
30;JACARAÚ;Prefeito;MARIA CRISTINA DA SILVA;14;PTB;Eleito;3.368;46,41;PB;2507309
30;JERICÓ;Prefeito;RINALDO DE OLIVEIRA SOUZA;22;PR;Eleito;2.847;55,69;PB;2507408
30;JOÃO PESSOA;Prefeito;RICARDO VIEIRA COUTINHO;40;PSB;Eleito;262.041;73,85;PB;2507507
30;JUAREZ TÁVORA;Prefeito;JOSE ALVES FEITOSA;33;PMN;Eleito;2.593;51,74;PB;2507606
30;JUAZEIRINHO;Prefeito;BEVILACQUA MATIAS MARACAJA;10;PRB;Eleito;4.769;51,16;PB;2507705
30;JUNCO DO SERIDÓ;Prefeito;COSMO SIMÕES DE MEDEIROS;14;PTB;Eleito;2.204;53,72;PB;2507804
30;JURIPIRANGA;Prefeito;ANTONIO MAROJA GUEDES FILHO;45;PSDB;Eleito;4.03;60,02;PB;2507903
30;JURU;Prefeito;JOSE ORLANDO TEOTONIO;22;PR;Eleito;2.71;50,02;PB;2508000
30;LAGOA;Prefeito;MAGNO DEMYS DE OLIVEIRA BORGES;20;PSC;Eleito;1.86;53,49;PB;2508109
30;LAGOA DE DENTRO;Prefeito;SUELI MADRUGA FREIRE;15;PMDB;Eleito;2.522;54,75;PB;2508208
30;LAGOA SECA;Prefeito;EDVARDO HERCULANO DE LIMA;45;PSDB;Eleito;7.621;50,29;PB;2508307
30;LASTRO;Prefeito;JOSE VIVALDO DINIZ;12;PDT;Eleito;1.561;63,07;PB;2508406
30;LIVRAMENTO;Prefeito;JARBAS CORREIA BEZERRA;13;PT;Eleito;1.808;42,63;PB;2508505
