CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;AVANHANDAVA;Prefeito;SUELI NAVARRO JORGE;45;PSDB;Eleito;3.122;70,33;SP;3504404
30;AVARÉ;Prefeito;JOSELYR BENEDITO SILVESTRE;45;PSDB;Eleito;26.47;61,96;SP;3504503
30;BADY BASSITT;Prefeito;EDMUR PRADELA;15;PMDB;Eleito;3.997;46,33;SP;3504602
30;BALBINOS;Prefeito;JOSE MARCIO RIGOTTO;15;PMDB;Eleito;674;54,05;SP;3504701
30;BÁLSAMO;Prefeito;JOSÉ SOLER PANTANO;40;PSB;Eleito;4.591;100,00;SP;3504800
30;BANANAL;Prefeito;DAVID LUIZ AMARAL DE MORAIS;40;PSB;Eleito;2.548;40,87;SP;3504909
30;BARÃO DE ANTONINA;Prefeito;FRANCISCO NERES DE MEIRA;45;PSDB;Eleito;1.396;73,20;SP;3505005
30;BARBOSA;Prefeito;MÁRIO DE SOUSA LIMA;45;PSDB;Eleito;1.283;36,04;SP;3505104
30;BARIRI;Prefeito;BENEDITO SENAFONDE MAZOTTI;45;PSDB;Eleito;8.664;51,33;SP;3505203
30;BARRA BONITA;Prefeito;JOSE CARLOS DE MELLO TEIXEIRA;23;PPS;Eleito;8.062;34,69;SP;3505302
30;BARRA DO CHAPÉU;Prefeito;EDUARDO VICENTE VALETE FILLIETAZ;15;PMDB;Eleito;2.233;63,10;SP;3505351
30;BARRA DO TURVO;Prefeito;ROSÂNGELA ROSÁRIA DA SILVA;10;PRB;Eleito;2.084;41,58;SP;3505401
30;BARRETOS;Prefeito;EMANOEL MARIANO CARVALHO;14;PTB;Eleito;47.032;73,90;SP;3505500
30;BARRINHA;Prefeito;ANA CRISTINA DE SOUZA MARCARI;23;PPS;Eleito;6.659;91,52;SP;3505609
30;BARUERI;Prefeito;RUBENS FURLAN;15;PMDB;Eleito;97.923;68,69;SP;3505708
30;BASTOS;Prefeito;VIRGINIA PEREIRA DA SILVA FERNANDES;45;PSDB;Eleito;4.995;37,90;SP;3505807
30;BATATAIS;Prefeito;JOSE LUIS ROMAGNOLI;14;PTB;Eleito;25.027;81,12;SP;3505906
30;BEBEDOURO;Prefeito;JOAO BATISTA BIANCHINI;43;PV;Eleito;17.647;41,24;SP;3506102
30;BENTO DE ABREU;Prefeito;TEREZINHA DO CARMO SALESSE;14;PTB;Eleito;942;51,25;SP;3506201
30;BERNARDINO DE CAMPOS;Prefeito;MOACIR APARECIDO BENETI;14;PTB;Eleito;3.438;52,34;SP;3506300
30;BERTIOGA;Prefeito;JOSÉ MAURO DEDEMO ORLANDINI;25;DEM;Eleito;12.223;44,79;SP;3506359
